,DATE,STAR,LIKE,REVIEW
66,2019-3-22,별표 5개 만점에 5개를 받았습니다.,6,지문인증 튕김. 고치면 별 다시 드림 ㅡㅡㅡㅡㅡ 제 휴대폰에 문제가 있는거였네요. 기기공장초기화하니 잘되요
67,2020-1-17,별표 5개 만점에 1개를 받았습니다.,5,이체하는데 입금자명도 확인못하고 첫메인화면도 뱅킹쪽으로는 되지도 않는 진짜 아직 모자란 어플 체크카드 때문에 써보게 됐는데 못쓸법하네
68,2019-6-13,별표 5개 만점에 1개를 받았습니다.,9,"인터페이스 및 제공 내용, 사용자 편의성들이 최악인것 같아요. 다른 금융사 어플좀 참고좀 했으면 하네요."
69,2020-6-17,별표 5개 만점에 5개를 받았습니다.,2,진짜 최고입니다. 칼갈고 만들은 느낌의 mts hts... 다른 증권사 앱과 차별화된 부분이 많네요. 덕분에 편히 매매할 수 있을 것 같습니다. 하나만 부탁드릴게요 smi 지표 추가해주세요 부탁드립니다. 감사합니다~!
70,2020-6-8,별표 5개 만점에 1개를 받았습니다.,2,좀있음 해선오픈인데 아직도 로그인안됨. 홈페이지 mts hts 다 로그인안되고 상담전화 전체 다 신호자체도 안가네요 미리 말도없이 이게뭔지..
71,2020-4-13,별표 5개 만점에 1개를 받았습니다.,5,어플참 그지같이 만들었네 패치전까진 내 레이아웃 잘저장되더니 왜이래? 초기화되버리네
72,2020-6-8,별표 5개 만점에 1개를 받았습니다.,4,오류개쩌네요... 접속자체가안되며뉴거래는 오캐하누??? 허구한날 점검하고 뭐하자는건지....
73,2020-5-11,별표 5개 만점에 1개를 받았습니다.,4,업데이트만 하면 차트설정 다 날라가는건 기본이고 다시 차트설정해도 계속 기본차트로 돌아가는 마법같은 어플 여기 증권사 애들도 자기네 증권어플 안써서 잘 모르나본대 완전 비추
74,2020-5-19,별표 5개 만점에 1개를 받았습니다.,5,어플 실행 오류.. 어플자체가 실행이안되고 계속 다시접속합니다..
75,2020-12-5,별표 5개 만점에 5개를 받았습니다.,2,사용해본 해외선물MTS중엔 제일 괜찮은거 같아요
76,2020-1-3,별표 5개 만점에 1개를 받았습니다.,3,이거 왜 업데이트 후에 홍채인증했는데도 바이오인증 안된다고 하면서 자꾸 꺼지죠? 아놔 필요할 때 접속이 안되니 손실이 옘병
77,2020-6-7,별표 5개 만점에 1개를 받았습니다.,6,업데이트 이후 어플 오류라고만 나오며 실행이 되지 않아요
78,2020-3-8,별표 5개 만점에 1개를 받았습니다.,5,계좌이체 하겠다는데 보안매체 발급상태고 뭐고 그런게떠요... 사용하기 너무 블편하네여 업뎃은 뭐 때문에 하는건지..개선해주세요 오류안나게
79,2019-2-6,별표 5개 만점에 1개를 받았습니다.,5,열 때마다 업데이트 하라고 하고 업데으트는 되지 않으니 win k는 사용할수가 없네요
80,2020-3-27,별표 5개 만점에 1개를 받았습니다.,0,로그인이 안되고 앱이 너무 느려요 이걸 어떻게 쓰라고 만든건지 모르겠네요
81,2021-1-24,별표 5개 만점에 1개를 받았습니다.,0,개별로 수수료도 개별로
82,2020-2-5,별표 5개 만점에 2개를 받았습니다.,1,인터페이스 너무 불편하고 입출금도 불편함 입출금시 알람기능도 제벌빨리 생겻으면
83,2018-9-15,별표 5개 만점에 1개를 받았습니다.,4,이런 쓰레기 같은 앱이 다 있다니 ㅋㅋㅋㅋㅋㅋ 로딩은 더럽게 길고 업데이트는 뭐 그리 자주하는지 ㄷㄷ
84,2019-8-5,별표 5개 만점에 1개를 받았습니다.,1,비대면계좌 신분증 촬영시 프로그램 오류납니다. 개선해주세요.
85,2019-10-24,별표 5개 만점에 1개를 받았습니다.,1,로그인이 안되서 다시 설치를 하려니까 설치도 안됩니다.
86,2020-1-25,별표 5개 만점에 1개를 받았습니다.,3,접속이안돼요..체크카드써서 내역만보려고하는데..빨리 개선해주세요.
87,2020-9-4,별표 5개 만점에 2개를 받았습니다.,4,업데이트 후 앱 화면 멈춤이 자주 발생합니다.
88,2020-6-14,별표 5개 만점에 2개를 받았습니다.,2,서버에 접속중이라고 하고 3벊 로딩중이라고 하고 열리지가 않네요
89,2019-9-23,별표 5개 만점에 2개를 받았습니다.,1,갈수록 사용하기 불편해지는 느낌. 글씨도 작아지고. 누구를 위한 업데이트인지...
90,2019-8-4,별표 5개 만점에 1개를 받았습니다.,2,비대면 계좌 개설시 사진촬영후 진행되지 않습니다. 갤럭시 노트 9 KT 512GB
91,2019-4-11,별표 5개 만점에 1개를 받았습니다.,0,수익률 캡쳐좀 되게 해주세요 세상번거롭네요..에혀
92,2020-4-13,별표 5개 만점에 1개를 받았습니다.,2,업데이트후 차트설정이 껐다 켜면 초기화되네요 잘 쓰고 있었는데 왜이러죠
