,DATE,STAR,LIKE,REVIEW
155,2018-2-5,별표 5개 만점에 3개를 받았습니다.,0,바이오인증 서비스 에러 시 구글 플레이스토어에서 바이오인증 공동앱을 검색하셔서 업데이트하시면 이용이 가능합니다 (삭제는 하지 마시고 업데이트만 하시기 바랍니다) 업데이트 후에도 문제 발생시 금융결제원 담당자 531-7777로 연락주시기 바랍니다
156,2016-10-11,별표 5개 만점에 1개를 받았습니다.,0,한달전 업뎃이후로 계속 다운돼서 은행업무가 전혀되지 않고 있습니다.  월급통장으로 쓰고있는데 거래를 끊고 다른은행써야하나 고민되네요
157,2017-6-7,별표 5개 만점에 1개를 받았습니다.,0,공인인증서 로그인이 안됨..수백번 클릭해도 ld로그인만 클릭됨..짜증이빠이남! 거래를 할수가 없음
158,2017-7-29,별표 5개 만점에 1개를 받았습니다.,1,업데이트후 간편인증 로그인이 안됩니다. 빨리 장애해결 부탁드립니다
159,2017-4-12,별표 5개 만점에 1개를 받았습니다.,0,5분마다 한번씩 자동종료 계속되고 이젠 주문도잘안됨!!!!!!!! 아놔 최악임S7엣지
160,2017-7-27,별표 5개 만점에 1개를 받았습니다.,1,접속자체가안되니  기가막히네요 괜시리 여기로 보험들었나봐요
161,2017-4-18,별표 5개 만점에 1개를 받았습니다.,0,증권회사 어플 중 최악!!!
162,2018-2-6,별표 5개 만점에 1개를 받았습니다.,0,계속 로그인이 안되고 위변조된 앱이라고 뜹니다
163,2016-4-28,별표 5개 만점에 5개를 받았습니다.,3,깔끔하고 빨라서 좋네요
164,2016-5-4,별표 5개 만점에 5개를 받았습니다.,1,좋아요
165,2019-12-11,별표 5개 만점에 1개를 받았습니다.,0,수고 하셨습니다
