,DATE,STAR,LIKE,REVIEW
38,2021-3-16,별표 5개 만점에 5개를 받았습니다.,2,"주로 입출금계좌로 사용하고 있는데, 메뉴 선택이 직관적이고 편리합니다. 특히 어플구동시 하단 잔계좌조회메뉴는 모든 계좌를 한눈에 확인할 수 있고 각각 계좌에도 별도의 메뉴선택으로 원하는 업무처리가 가능해서 유용하게 사용하고 있네요ㅎㅎ 개발자님들 파이팅 하고 계시는듯!!"
39,2021-3-20,별표 5개 만점에 5개를 받았습니다.,1,은행에 가지 않고서도 국민은행 스타뱅킹 어플을 통해 실시간 잔액조회가 가능합니다. 국민은행 뿐만 아니라 타행 잔액조회도 가능해서 정말 너무 편리합니다!!! 이전에는 이체시에 토스어플을 이용했었는데 이제는 국민은행 어플을 주로 쓰고 있습니다. 보안 면에서도 믿음직스러워 아주 만족하며 사용하고 있습니다. 더 발전하는 스타뱅킹 어플이 되어주세요♡ 항상 감사히 잘 쓰고 있습니다 :) ♡
40,2021-3-16,별표 5개 만점에 5개를 받았습니다.,1,"평소에도 잘 사용하고 있습니다 장점 타은행 앱에 비해 UI가 직관적이고 사용하기 쉽습니다 생체인증도 편리하고 각종 금융상품(퇴직금, 보험 등)까지 한번에 조회되서 좋습니다 단점 앱이 너무너무 많습니다 파편화된 앱 때문에 불편할 때가 많습니다"
41,2021-3-26,별표 5개 만점에 5개를 받았습니다.,6,자주 쓰이고 중요한 고객상담 메뉴가 아래에 바로 보여서 너무 좋음!!(어떤 타 은행사는 고객상담 찾으러 들어가야 해서 번거로움..) +빠른이체 실행화면에서 바로 수수료와 면제조건을 확인할 수 있어서 좋음(신한은 이체 후에 수수료가 0원이라고 나옴)
42,2021-3-20,별표 5개 만점에 4개를 받았습니다.,1,"로그인 방식 설정이 하단에 있어 좀 불편했고, 타은행도 사용중인데 주거래가 국민인데 이체나 뭐나 쓰는게 제일번거로운거 같아요ㅜㅜ 예전버전인줄알고 찾아보기까지.. 로그인방식. 설정 등 사용하기 좀더 단순하면 좋겠어요. 찾을꺼는 검색으로찾으면 빠르고 어플사용만 좀더 간편해지면 좋을거같아요."
43,2021-3-19,별표 5개 만점에 5개를 받았습니다.,1,자주 사용하는 주거래 은행 앱입니다. 사용하기 편리하고 에러도 없고 점점 업데이트되어 더 편해지고 너무 잘쓰고 있습니다. 없는 기능 없이 다 있으니 안쓸 이유 없지요. 추천합니다. 핸드폰어플 클릭해서 이용하니 안전하고요. 너무 좋습니다
44,2021-3-28,별표 5개 만점에 5개를 받았습니다.,1,"타행이체시 수수료도 무료고, 타인에게 이체할 때 은행 신경쓰지 않아서 좋습니다.ㅎ 자주쓰는 계좌관리도 등록해놓고 편리하게 바로찾아서 이체할 수 있습니다.ㅎ 본인 계좌에서 이체시는 비번입력도 없고 바로바로 즉시 이체가 돼서 너무 편리합니다.ㅎ 잔액표시 여부도 선택할 수 있어서 경우에 따라 잔액표시 온,오프도 이용하고 있어요.ㅎ 불편한게 없으니 꾸준히 국민은행만 이용하고 있어요.ㅎ"
45,2021-4-6,별표 5개 만점에 1개를 받았습니다.,1,은행앱 중 단연 최악입니다. 어플로 가능한 업무가 굉장히 제한되어 있습니다. 이 때문에 은행을 방문하면 은행원들은 어플 장애에는 전혀 관심이 없는 와중에 투자상품 영업을 합니다. 신탁형 isa 자동이체 좀 만들어주세요. 일임형은 되는데 신탁형은 왜 안 되나요. 너무도 간단한 업무에 매번 지점을 방문하고 불쾌한 영업을 맞닥뜨려야 합니다.
46,2021-3-26,별표 5개 만점에 5개를 받았습니다.,1,직관적으로 보이는 아이콘들이 사용을 편리하게 합니다. 자주 사용하는 빠른이체 같은 메뉴가 아래 메뉴바에 고정되어 사용이 용이해요. 개인적으로 홍채인식 로그인 기능을 잘 사용했는데 종료되어 아쉽습니다. 다시 사용 가능하면 좋겠네요
47,2021-3-17,별표 5개 만점에 5개를 받았습니다.,1,"처음에는 일일이 로그인 하기가 힘들어서 좀 불편한 점이 있었는데 성인이 되고 나서 국민은행을 주로 사용하다보니 지인들에게 보낼때 지문 로그인 한번이면 쉽게 보낼 수 있어서 좋고, 대부분의 사람들이 쓰는것이 국민은행이다 보니 계속해서 믿을만하게 쓸 수 있는 앱인 것 같다."
