,DATE,STAR,LIKE,REVIEW
59,2021-3-25,별표 5개 만점에 3개를 받았습니다.,0,티머니는 있는데 왜 캐시비는 없어요? ㅜㅜ
60,2021-3-1,별표 5개 만점에 1개를 받았습니다.,3,티머니 충전 오류가 계속 뜨네요 모바일 티머니 앱은 있는데 자꾸 없다고 오류가뜨니 어이가 엄서여...
61,2021-1-26,별표 5개 만점에 4개를 받았습니다.,2,제발.. 빨간 색 테마 너무 눈 아파요 선택적으로라도 설정에서 다른 색으로 바꿀 수 있게 해주세요 제발
62,2021-3-5,별표 5개 만점에 5개를 받았습니다.,8,교통카드가 갑자기 안 돼서 1:1 문의를 남겼는데 최대한 빠르게 해결하려고 노력해주셔서 오류 현상 없어졌습니다 감사합니다
63,2021-2-25,별표 5개 만점에 1개를 받았습니다.,0,님들 이거 왜갑자기 돈이안들어오거나 상품권구매가 안되는줄아셈? 이거 페이코가 돈많이 못빠져나가게 하려고 유저중 일부를 밴먹인거임
64,2021-2-5,별표 5개 만점에 1개를 받았습니다.,2,왜 매번 배민이나 네이버에서 결제할 때 페이코만 튕겨서 결제를 못 하게 하는지 모르겠습니다. 그리고 소액 결제까지도 왜 ARS 전화하게 변했나요? 불편합니다.
65,2021-2-16,별표 5개 만점에 3개를 받았습니다.,1,그동안 페이코 위주로 사용했는데 포인트 결제 방식 바뀌고 나서 잘 안쓰게 되네요 혜택이 자꾸 줄어드는 느낌 ㅜㅠ
66,2021-3-20,별표 5개 만점에 2개를 받았습니다.,0,돈모아지는캐시없고전화해보니전화는안되서신고함
67,2021-2-15,별표 5개 만점에 5개를 받았습니다.,1,이벤트로 쌓이는 포인트 말고 본인 돈으로 작접 충전한 포인트도 기간내에 사용 안하면 소멸되나요?
68,2021-1-31,별표 5개 만점에 1개를 받았습니다.,8,적립포인트는 어따쓰라는건지 모르겠네요. 네이버포인트 전환도 안되고. 페이코 실망입니다
69,2021-2-11,별표 5개 만점에 1개를 받았습니다.,1,왜 게속 오류뜸? 환금하려고 해도 오류때문에 안되네 뭔상황임?
70,2021-3-14,별표 5개 만점에 1개를 받았습니다.,0,어젠가 그제부터 서버오류라고 떠요. 지역상품권 써야하는데 왜이런거죠?
71,2021-2-15,별표 5개 만점에 1개를 받았습니다.,1,페이코도 송금취소 버튼이 있었으면 참 좋을텐데요... 문의 답변은 언제 오나요?
72,2021-3-3,별표 5개 만점에 1개를 받았습니다.,0,계속 로딩만 되고 교통카드 창이 안뜨는 이유가 멀까요?
73,2021-1-25,별표 5개 만점에 1개를 받았습니다.,5,복합결제(포인트+카드)가 안 돼서 매우 불편
74,2021-2-3,별표 5개 만점에 5개를 받았습니다.,4,교통카드에 있는 돈이 계좌로 환불할때 텀이좀 기네요. 돈날린줄알았네... 휴
75,2021-3-28,별표 5개 만점에 1개를 받았습니다.,0,이거 왜 이렇게 계속 오류발생하나요?
76,2021-2-15,별표 5개 만점에 1개를 받았습니다.,1,저기 제가 24000포인트 계좌로 보냈는데 오늘 6시 이후에 온다고 하는데 7시가 되도록 계좌로 돈이 안들어 오고있어요
77,2021-3-2,별표 5개 만점에 1개를 받았습니다.,1,교통카드 서비스 좀 고쳐 주세요. 이용이 안 돼요.
78,2021-2-8,별표 5개 만점에 1개를 받았습니다.,2,포인트 바꾸는거 진짜 이상하게 바꿔놨네요 그거 때문에 쓰는 사람들이 대부분일텐데 강점을 잃어가는듯
79,2021-1-31,별표 5개 만점에 1개를 받았습니다.,1,수수료를 정말 재수없게 뺏어가네 ㅎ
80,2021-2-28,별표 5개 만점에 4개를 받았습니다.,0,다 좋은데 많이 이용하면 핸드폰 발열이 심합니다.
81,2021-2-8,별표 5개 만점에 1개를 받았습니다.,1,아니 페이코 포인트 계좌로환급하려는데 뭔 자꾸 오류가 떠 빨리고쳐주세요
82,2021-2-8,별표 5개 만점에 1개를 받았습니다.,1,하나 bc카드 쓰는데 아무리 교통카드로 사용하려 해도 등록이 안됩니다. 혹시 호환이 안되는 건가요?
83,2021-2-20,별표 5개 만점에 1개를 받았습니다.,1,결제할때 포인트 사용이 같이 되는게 제일 좋아서 썼는데 없어지니 너무 속상하네요 토스로 갈아탈까 생각중입니다
84,2021-1-28,별표 5개 만점에 1개를 받았습니다.,1,수수료 엄청 떼먹네요 그냥 안쓰는게 나을듯
85,2021-4-7,별표 5개 만점에 1개를 받았습니다.,0,1만원은 돈도 아닌거냐? 1만원밖에 없어서 1만원만 넣을려해도 3만원부터 넣을수있넼ㅋㅋㅋ
86,2021-3-15,별표 5개 만점에 3개를 받았습니다.,1,s10 5g모델 사용자인데요 통신사가 SK인데도 계속 먹통이네요ㄷㄷ 앱 내 모든 UI가 먹통이에요 고객센터도 안됩니다
87,2021-2-24,별표 5개 만점에 1개를 받았습니다.,0,약관동의 체크해도 페이지가 안 넘어가네요
88,2021-3-16,별표 5개 만점에 1개를 받았습니다.,1,수수료 받아먹는주제에 돈도 빨리안보냄
89,2021-2-7,별표 5개 만점에 3개를 받았습니다.,1,저기..왜 출금계좌등록이 안되나요?? ㅜㅜ짜증.
90,2021-3-2,별표 5개 만점에 1개를 받았습니다.,1,연락도 쳐 안받고 티머니 충전됏는데 왜 안되냐고!!
91,2021-2-23,별표 5개 만점에 3개를 받았습니다.,0,교보문고에서 kb국민카드로 2만원 이상 결제시 4천원 할인이라길래 kb체크카드로 2만원이상 결제했는데 1만원이상시 적용되는 2천원 할인만 됩니다. 왜 4천원 할인이 안되는건가요?
92,2021-1-30,별표 5개 만점에 1개를 받았습니다.,1,휴면해지 하려고 본인명의로 된 핸드폰으로 계속 인증하는데 본인이 아니래 어케된건가요 해결좀요
93,2021-3-17,별표 5개 만점에 5개를 받았습니다.,0,안드로이드 10을 넘어 11까지 나왔는데 팝카드 언제 서비스 하나요
94,2021-3-5,별표 5개 만점에 4개를 받았습니다.,1,"군위사랑체크카드(우리bc) 등록했는데 카드 그림 빨간거만 나오는데 원래 카드 그림 좀 올려주세요, 점원이 이거 뭐냐고 물어서 일일이 설명해야함"
95,2021-2-6,별표 5개 만점에 1개를 받았습니다.,1,"쓰레기 앱 세금문제 때문에 현금결제 오지게 유도, 페이코 포인트? 웃기고 있네"
96,2021-3-22,별표 5개 만점에 1개를 받았습니다.,1,지금 오류있나요?서버오류라고 접속이 안돼요
97,2021-4-4,별표 5개 만점에 1개를 받았습니다.,0,별로 안좋아서 1점 주기도 아깝다
98,2021-2-24,별표 5개 만점에 1개를 받았습니다.,1,카드관리가 전혀 안되네요 삭제 버튼 30분째 씨름중인데 추가는 되는데 삭제는 막아놨네요
