,DATE,STAR,LIKE,REVIEW
35,2021-2-3,별표 5개 만점에 1개를 받았습니다.,4,와 최악의 어플이다~문자가 와서 설정>알림설정>앱push알림해제 하라는데 설정 20분동안 못찾았다~~광고는 또 뭐이리 자주떠??30일동안 안보기 해도 껐다키면 또보이고ㅋㅋㅋㅋㅋㅋㅋㅋ최고의 어플입니다~!^^그래놓고 푸시설정안하면 문자비 200원 가져간다고 협박질이나 하고 좀 쉽게 만들어라 찾기 쉽게~뭐이리꽁꽁 숨기시나?고객들이 쉽게 찾으면 뭐 안되는거라도 있수?? 잘하자~응?!
36,2021-3-21,별표 5개 만점에 1개를 받았습니다.,1,"네트워크오류라고 계속 튕기는데 다시깔아도 또 이러고, 한두번도 아니고 이러니 앱카드 결제할때 굉장히 불편하네요 + 다시깔아서 또 한번 되는가 싶더니 이제는 아예 들어가지지도 않고 튕기네요. 오류 검토 좀 빠르게 해주세요"
37,2021-2-7,별표 5개 만점에 3개를 받았습니다.,2,"은행 카드사어플은왜이리늦게열리는지,오류에다어떤말이라도들을려고하는건지,하다하다안할수가없어서함,고객센터통화해보겠지만마이샵혜택쿠폰더한거사용할려보니까없어지고왜 어디에있는지안보이는건왜인건지,예전엔 안그랬던게왜복잡하고숨겨놓듯찾아보게해놨는지,아무리봐도오늘은못찾겠고없는게확실,적어놓고기억해놓은게없단건이해가도대체,여기다른사람말들도별로안좋게써있네요,나또한같은부분들이있었단것,지난이벤트에도안적혀있고왜터치해놓은게사라진거죠?그동안 써오던게있었고해그나마중간인별3개로."
38,2021-2-23,별표 5개 만점에 5개를 받았습니다.,1,"신한페이판을 1년전부터 사용하고 있습니다. 늘 사용하면서 느끼지만 사용자의 편의를위해 늘 노력해주시는것같아서 감사드림니다. 카드 사용내역을 바로바로 확인할수 있어서 좋았구요 그 밖에 Me리포트를통해 세세한 많은 부분들을 케어해주셔서 많은 부분들을 참고하고있고 좀더 낳은 금융생활을 할수있게 노력해야겠다는 마음가짐을 가질수있게 해주셔서 감사합니다 "" 신한페이판을 1년넘게 이용하면서 저의 금융생활에 많은 변화들이 있었습니다. 앞으로도 신한페이판을통해 좀더 발전하고 낳은 금융생활을 해야겠다는 다짐을 늘 하고 있습니다. 신한 페이판도 앞으로...전체 리뷰"
39,2021-1-31,별표 5개 만점에 1개를 받았습니다.,2,최악중의 최악... 신한카드사는 앱을 다 프로그래밍을 이상하게하나봅니다..? 비밀번호5회오류는 지우고캐시지우고 다시가입하고를 몇십번을반복해도 사라지질않는데 이 현상은 대체어쩌면좋을까요? ?? 고객센터 문의해도 제거후 다시깔아보라는 말뿐인데.. 답답해서 못써먹겠어요. 이정도면 신한카드는 앱프로그래머한테 월급다시 다뺏어야하는거아닌가요..
40,2021-3-27,별표 5개 만점에 1개를 받았습니다.,0,인터넷 연결안된다고 사용을 계속 못하다가 삭제 후 재설치했더니 기존 로그인은 안되고 회원가입부터 다시 했네요...기존 포인트도 다 날아가고 사용은 불편하고 하루 빨리 개선해주세요
41,2021-4-4,별표 5개 만점에 1개를 받았습니다.,1,앱실행이안된다 몇번을 다시깔았는데! 신한정도면 앱관리자좀 바꿔라 돈많자나? 기존애들 짤라! 타사는 잘만되는데 신한만 자주 이러네 아 진짜
42,2021-3-20,별표 5개 만점에 1개를 받았습니다.,2,접속도 안되고 오류뜨고 페이판으로 결제 하려고 하는데 이거 뭡니까? 아래글보니까 이런 경우가 한두번이 아닌거같은데요? 갑자기 이러는 이유가 뭔가요? 삭제하고 다시 깔아도 똑같습니다. 포인트적립이나 할인 받으려고 결제 하는데 결제도 안되니..원 좀 짜증나네요
43,2021-3-12,별표 5개 만점에 4개를 받았습니다.,4,"그동안 잘 사용하고 있었습니다만, 최근 업데이트후 어플을 실행하면 네트워크접속 오류 팝업이 뜨면서 앱이 종료되고 있습니다. 데이터망 와이파이망 모두 동일한 증상입니다."
44,2021-2-2,별표 5개 만점에 1개를 받았습니다.,1,"친구추천 이벤트로 받은 스타벅스 100원 쿠폰 사용하려고 보니, 기프트샵이 열리지 않고 페이지이동 화면에서 더이상 진전안됨. 혹시나해서 와이파이도 바꿔보고, 데이터 연결도 다시해보고, 폰도 껏다 켜봤지만 안됨. 어제도 해봤음. 다른 메뉴는 다 잘되고 기프트샵만 안됨. 지웠다 다시 깔고 싶어도 다시 가입해야 한다는 리뷰들 보고 못하고 있음. 진짜 딱 이거만 안되는거 보니까 이것만 일부러 막아놨나 싶음. 그렇게 생각 안하고 싶어도 딱 그것만 안됨. 쿠폰이 없는 다른 사람 폰은 잘만 들어가짐. 고의가 아니라면 참 오해하기 쉬운 상황임."
